code,nom,typeLiaison,zone,arrondissement,departement,region,type,rangChefLieu,siren,codesPostaux,population,longitude,latitude,slug,anciensCodes,chefLieu,commune
63300,Riom,0.0,metro,634,63,84,commune-actuelle,0.0,216303008.0,['63200'],18680.0,3.13260220718558,45.89434576648453,riom,,,
63301,Ris,0.0,metro,635,63,84,commune-actuelle,0.0,216303016.0,['63290'],735.0,3.512901356516891,46.00441933934183,ris,,,
63302,La Roche-Blanche,3.0,metro,632,63,84,commune-actuelle,0.0,216303024.0,['63670'],3373.0,3.1372256863555,45.713487372308215,la-roche-blanche,,,
63303,Roche-Charles-la-Mayrand,0.0,metro,633,63,84,commune-actuelle,0.0,216303032.0,['63420'],40.0,3.019899470159389,45.44766569133888,roche-charles-la-mayrand,['63217'],,
63304,Roche-d'Agoux,0.0,metro,634,63,84,commune-actuelle,0.0,216303040.0,['63330'],114.0,2.640937465557382,46.04117242664909,roche-d-agoux,,,
63305,Rochefort-Montagne,0.0,metro,633,63,84,commune-actuelle,0.0,216303057.0,['63210'],846.0,2.808887696665026,45.68216888422242,rochefort-montagne,,,
63306,La Roche-Noire,3.0,metro,632,63,84,commune-actuelle,0.0,216303065.0,['63800'],630.0,3.223520752199449,45.71366143965251,la-roche-noire,,,
63307,Romagnat,0.0,metro,632,63,84,commune-actuelle,0.0,216303073.0,['63540'],7905.0,3.088251762896107,45.720758307472394,romagnat,,,
63308,Royat,0.0,metro,632,63,84,commune-actuelle,0.0,216303081.0,['63130'],4420.0,3.040359173455697,45.75775109460025,royat,,,
63309,Saillant,0.0,metro,631,63,84,commune-actuelle,0.0,216303099.0,['63840'],306.0,3.9264153799762602,45.44870803985974,saillant,,,
63310,Sainte-Agathe,0.0,metro,635,63,84,commune-actuelle,0.0,216303107.0,['63120'],171.0,3.622564865245396,45.82125346341768,sainte-agathe,,,
63311,Saint-Agoulin,0.0,metro,634,63,84,commune-actuelle,0.0,216303115.0,['63260'],311.0,3.129122973801869,46.04035400890789,saint-agoulin,,,
63312,Saint-Alyre-d'Arlanc,0.0,metro,631,63,84,commune-actuelle,0.0,216303123.0,['63220'],136.0,3.627122805469772,45.36751675232188,saint-alyre-d-arlanc,,,
63313,Saint-Alyre-ès-Montagne,0.0,metro,633,63,84,commune-actuelle,0.0,216303131.0,['63420'],101.0,2.972590952972525,45.379468481217565,saint-alyre-es-montagne,,,
63314,Saint-Amant-Roche-Savine,0.0,metro,631,63,84,commune-actuelle,0.0,216303149.0,['63890'],532.0,3.607980673820978,45.578265578995904,saint-amant-roche-savine,,,
63315,Saint-Amant-Tallende,0.0,metro,632,63,84,commune-actuelle,0.0,216303156.0,['63450'],1811.0,3.109638487708961,45.66735500940361,saint-amant-tallende,,,
63316,Saint-Anastaise,0.0,metro,633,63,84,commune-associee,,,,,,,saint-anastaise,,63038.0,
63317,Saint-André-le-Coq,0.0,metro,634,63,84,commune-actuelle,0.0,216303172.0,['63310'],554.0,3.308055222732437,45.957965695302185,saint-andre-le-coq,,,
63318,Saint-Angel,0.0,metro,634,63,84,commune-actuelle,0.0,216303180.0,['63410'],474.0,2.939507943045111,46.001554256652966,saint-angel,,,
63319,Saint-Anthème,0.0,metro,631,63,84,commune-actuelle,0.0,216303198.0,['63660'],708.0,3.896823098914889,45.555282234642824,saint-antheme,,,
63320,Saint-Avit,0.0,metro,634,63,84,commune-actuelle,0.0,216303206.0,['63380'],205.0,2.525619850384679,45.87584384326885,saint-avit,,,
63321,Saint-Babel,0.0,metro,633,63,84,commune-actuelle,0.0,216303214.0,['63500'],942.0,3.300647742705484,45.60249004678077,saint-babel,,,
63322,Saint-Beauzire,0.0,metro,634,63,84,commune-actuelle,0.0,216303222.0,['63360'],2210.0,3.184490024246457,45.854543435408466,saint-beauzire,,,
63323,Saint-Bonnet-le-Bourg,0.0,metro,631,63,84,commune-actuelle,0.0,216303230.0,['63630'],180.0,3.596049169265119,45.43682076666259,saint-bonnet-le-bourg,,,
63324,Saint-Bonnet-le-Chastel,0.0,metro,631,63,84,commune-actuelle,0.0,216303248.0,['63630'],205.0,3.637974104855131,45.46119385753395,saint-bonnet-le-chastel,,,
63325,Saint-Bonnet-lès-Allier,0.0,metro,632,63,84,commune-actuelle,0.0,216303255.0,['63800'],426.0,3.254866429311929,45.740015552536775,saint-bonnet-les-allier,,,
63326,Saint-Bonnet-près-Orcival,0.0,metro,633,63,84,commune-actuelle,0.0,216303263.0,['63210'],566.0,2.863996118111965,45.70814210712243,saint-bonnet-pres-orcival,,,
63327,Saint-Bonnet-près-Riom,0.0,metro,634,63,84,commune-actuelle,0.0,216303271.0,['63200'],2078.0,3.116614272268481,45.92846441860071,saint-bonnet-pres-riom,,,
63328,Sainte-Catherine,0.0,metro,631,63,84,commune-actuelle,0.0,216303289.0,['63580'],55.0,3.477429370845926,45.4510024260328,sainte-catherine,,,
63329,Sainte-Christine,0.0,metro,634,63,84,commune-actuelle,0.0,216303297.0,['63390'],124.0,2.831287662552887,46.07240122295089,sainte-christine,,,
63330,Saint-Cirgues-sur-Couze,0.0,metro,633,63,84,commune-deleguee,,,,,3.143865133592436,45.54652344530441,saint-cirgues-sur-couze,,63109.0,
63331,Saint-Clément-de-Valorgue,0.0,metro,631,63,84,commune-actuelle,0.0,216303313.0,['63660'],237.0,3.936435529238842,45.50049131095246,saint-clement-de-valorgue,,,
63332,Saint-Clément-de-Régnat,0.0,metro,634,63,84,commune-actuelle,0.0,216303321.0,['63310'],522.0,3.295176307727932,45.99799753482203,saint-clement-de-regnat,,,
63333,Saint-Denis-Combarnazat,0.0,metro,634,63,84,commune-actuelle,0.0,216303339.0,['63310'],247.0,3.348321477281574,45.97571410271656,saint-denis-combarnazat,,,
63334,Saint-Dier-d'Auvergne,0.0,metro,632,63,84,commune-actuelle,0.0,216303347.0,['63520'],549.0,3.482095248441007,45.67053828346671,saint-dier-d-auvergne,,,
63335,Saint-Diéry,0.0,metro,633,63,84,commune-actuelle,0.0,200085686.0,['63320'],541.0,3.016276335985745,45.542795103079854,saint-diery,['63127'],,
63336,Saint-Donat,0.0,metro,633,63,84,commune-actuelle,0.0,216303362.0,['63680'],198.0,2.704548929038554,45.462878701205504,saint-donat,,,
63337,Saint-Éloy-la-Glacière,0.0,metro,631,63,84,commune-actuelle,0.0,216303370.0,['63890'],63.0,3.5678694455258992,45.56353696056672,saint-eloy-la-glaciere,,,
63338,Saint-Éloy-les-Mines,0.0,metro,634,63,84,commune-actuelle,0.0,216303388.0,['63700'],3484.0,2.842430226770205,46.16376165817552,saint-eloy-les-mines,,,
63339,Saint-Étienne-des-Champs,0.0,metro,634,63,84,commune-actuelle,0.0,216303396.0,['63380'],126.0,2.578997334208888,45.81626241549356,saint-etienne-des-champs,,,
63340,Saint-Étienne-sur-Usson,0.0,metro,633,63,84,commune-actuelle,0.0,216303404.0,['63580'],256.0,3.401545187855517,45.507778339236076,saint-etienne-sur-usson,,,
63341,Saint-Ferréol-des-Côtes,0.0,metro,631,63,84,commune-actuelle,0.0,216303412.0,['63600'],549.0,3.697386710559229,45.53632603823396,saint-ferreol-des-cotes,,,
63342,Saint-Floret,0.0,metro,633,63,84,commune-actuelle,0.0,216303420.0,['63320'],246.0,3.093991152892442,45.5395993003772,saint-floret,,,
63343,Saint-Flour-l'Étang,0.0,metro,635,63,84,commune-actuelle,0.0,216303438.0,['63520'],272.0,3.5097134884592522,45.71035415976863,saint-flour-l-etang,,,
63344,Saint-Gal-sur-Sioule,0.0,metro,634,63,84,commune-actuelle,0.0,216303446.0,['63440'],148.0,2.994005757976654,46.108334142293664,saint-gal-sur-sioule,,,
63345,Saint-Genès-Champanelle,0.0,metro,632,63,84,commune-actuelle,0.0,216303453.0,['63122'],3974.0,2.999123988964563,45.72291708178151,saint-genes-champanelle,,,
63346,Saint-Genès-Champespe,0.0,metro,633,63,84,commune-actuelle,0.0,216303461.0,['63850'],205.0,2.725127216936048,45.41526457101704,saint-genes-champespe,,,
63347,Saint-Genès-du-Retz,0.0,metro,634,63,84,commune-actuelle,0.0,216303479.0,['63260'],463.0,3.211334431482538,46.063202068050906,saint-genes-du-retz,,,
63348,Saint-Genès-la-Tourette,0.0,metro,633,63,84,commune-actuelle,0.0,216303487.0,['63580'],189.0,3.480995073010577,45.51745134721487,saint-genes-la-tourette,,,
63349,Saint-Georges-de-Mons,0.0,metro,634,63,84,commune-actuelle,0.0,216303495.0,['63780'],2003.0,2.864375869106463,45.9427398769234,saint-georges-de-mons,,,
63350,Saint-Georges-sur-Allier,0.0,metro,632,63,84,commune-actuelle,0.0,216303503.0,['63800'],1352.0,3.261225946842299,45.71480974658553,saint-georges-sur-allier,,,
63351,Saint-Germain-près-Herment,0.0,metro,634,63,84,commune-actuelle,0.0,216303511.0,['63470'],62.0,2.553162468738789,45.72363912311317,saint-germain-pres-herment,,,
63352,Saint-Germain-Lembron,0.0,metro,633,63,84,commune-actuelle,0.0,216303529.0,['63340'],2020.0,3.243502933102928,45.453108557643844,saint-germain-lembron,,,
63353,Saint-Germain-l'Herm,0.0,metro,631,63,84,commune-actuelle,0.0,216303537.0,['63630'],488.0,3.5442787748952522,45.46298284274183,saint-germain-l-herm,,,
63354,Saint-Gervais-d'Auvergne,0.0,metro,634,63,84,commune-actuelle,0.0,216303545.0,['63390'],1226.0,2.8313511551532993,46.01898895782509,saint-gervais-d-auvergne,,,
63355,Saint-Gervais-sous-Meymont,0.0,metro,631,63,84,commune-actuelle,0.0,216303552.0,['63880'],214.0,3.613155931401975,45.67007045711867,saint-gervais-sous-meymont,,,
63356,Saint-Gervazy,0.0,metro,633,63,84,commune-actuelle,0.0,216303560.0,['63340'],338.0,3.213123981838276,45.40131897433338,saint-gervazy,,,
63357,Saint-Hérent,0.0,metro,633,63,84,commune-actuelle,0.0,216303578.0,['63340'],111.0,3.140825790232916,45.46007858741892,saint-herent,,,
63358,Saint-Hilaire-la-Croix,0.0,metro,634,63,84,commune-actuelle,0.0,216303586.0,['63440'],372.0,3.045240740314608,46.03985898461414,saint-hilaire-la-croix,,,
63359,Saint-Hilaire-les-Monges,0.0,metro,634,63,84,commune-actuelle,0.0,216303594.0,['63380'],84.0,2.665118565143943,45.80762480697941,saint-hilaire-les-monges,,,
63360,Saint-Hilaire,0.0,metro,634,63,84,commune-actuelle,0.0,216303602.0,['63330'],146.0,2.62031799153097,46.10567925051242,saint-hilaire,,,
63362,Saint-Ignat,0.0,metro,634,63,84,commune-actuelle,0.0,216303628.0,['63720'],917.0,3.273539011026814,45.92000976280982,saint-ignat,,,
63363,Saint-Jacques-d'Ambur,0.0,metro,634,63,84,commune-actuelle,0.0,216303636.0,['63230'],291.0,2.765890609263432,45.89683541089054,saint-jacques-d-ambur,,,
63364,Saint-Jean-d'Heurs,0.0,metro,635,63,84,commune-actuelle,0.0,216303644.0,['63190'],698.0,3.446272144261332,45.81516036593858,saint-jean-d-heurs,,,
63365,Saint-Jean-des-Ollières,0.0,metro,632,63,84,commune-actuelle,0.0,216303651.0,['63520'],437.0,3.437297096880837,45.64157418733549,saint-jean-des-ollieres,,,
63366,Saint-Jean-en-Val,0.0,metro,633,63,84,commune-actuelle,0.0,216303669.0,['63490'],352.0,3.364932856962562,45.512529776692084,saint-jean-en-val,,,
63367,Saint-Jean-Saint-Gervais,0.0,metro,633,63,84,commune-actuelle,0.0,216303677.0,['63570'],127.0,3.387896337276843,45.42126799832168,saint-jean-saint-gervais,,,
63368,Saint-Julien-de-Coppel,0.0,metro,632,63,84,commune-actuelle,0.0,216303685.0,['63160'],1294.0,3.311064651273124,45.69003326021055,saint-julien-de-coppel,,,
63369,Saint-Julien-la-Geneste,0.0,metro,634,63,84,commune-actuelle,0.0,216303693.0,['63390'],120.0,2.741521767211074,46.049332923650766,saint-julien-la-geneste,,,
63370,Saint-Julien-Puy-Lavèze,0.0,metro,633,63,84,commune-actuelle,0.0,216303701.0,['63820'],363.0,2.679910492408342,45.662030087941474,saint-julien-puy-laveze,,,
63371,Saint-Just,0.0,metro,631,63,84,commune-actuelle,0.0,216303719.0,['63600'],147.0,3.808979305159025,45.458645111141344,saint-just,,,
63372,Saint-Laure,0.0,metro,634,63,84,commune-actuelle,0.0,216303727.0,['63350'],694.0,3.293178569036008,45.897709289811765,saint-laure,,,
63373,Saint-Maigner,0.0,metro,634,63,84,commune-actuelle,0.0,216303735.0,['63330'],171.0,2.686557779397456,46.078691980881416,saint-maigner,,,
63374,Saint-Martin-des-Olmes,0.0,metro,631,63,84,commune-actuelle,0.0,216303743.0,['63600'],312.0,3.8038228224719752,45.52721730459107,saint-martin-des-olmes,,,
63375,Saint-Martin-des-Plains,0.0,metro,633,63,84,commune-actuelle,0.0,216303750.0,['63570'],178.0,3.310891372091653,45.49507251221422,saint-martin-des-plains,,,
63376,Saint-Martin-d'Ollières,0.0,metro,633,63,84,commune-actuelle,0.0,216303768.0,['63580'],146.0,3.449475218018336,45.41717593130687,saint-martin-d-ollieres,,,
63377,Saint-Maurice-près-Pionsat,0.0,metro,634,63,84,commune-actuelle,0.0,216303776.0,['63330'],363.0,2.592981460859456,46.068997050674184,saint-maurice-pres-pionsat,,,
63378,Saint-Maurice,0.0,metro,632,63,84,commune-actuelle,0.0,216303784.0,['63270'],990.0,3.238015517581042,45.670470412061164,saint-maurice,,,
63379,Saint-Myon,0.0,metro,634,63,84,commune-actuelle,0.0,216303792.0,['63460'],553.0,3.129260254847681,45.98745639602992,saint-myon,,,
63380,Saint-Nectaire,0.0,metro,633,63,84,commune-actuelle,0.0,216303800.0,['63710'],796.0,2.997593089907857,45.59183924700129,saint-nectaire,,,
63381,Saint-Ours,0.0,metro,634,63,84,commune-actuelle,0.0,216303818.0,['63230'],1691.0,2.915059721054491,45.839339736179475,saint-ours,,,
63382,Saint-Pardoux,0.0,metro,634,63,84,commune-actuelle,0.0,216303826.0,['63440'],428.0,3.005940947849707,46.05486135129246,saint-pardoux,,,
63383,Saint-Pierre-Colamine,0.0,metro,633,63,84,commune-actuelle,0.0,216303834.0,['63610'],248.0,2.97497713192367,45.514674032393884,saint-pierre-colamine,,,
63384,Saint-Pierre-la-Bourlhonne,0.0,metro,631,63,84,commune-actuelle,0.0,216303842.0,['63480'],135.0,3.754981138312299,45.677394907840124,saint-pierre-la-bourlhonne,,,
63385,Saint-Pierre-le-Chastel,0.0,metro,634,63,84,commune-actuelle,0.0,216303859.0,['63230'],453.0,2.835379570718625,45.79316403811056,saint-pierre-le-chastel,,,
63386,Saint-Pierre-Roche,0.0,metro,633,63,84,commune-actuelle,0.0,216303867.0,['63210'],500.0,2.814299420511481,45.72929630315868,saint-pierre-roche,,,
63387,Saint-Priest-Bramefant,0.0,metro,634,63,84,commune-actuelle,0.0,216303875.0,['63310'],869.0,3.439782400038027,46.028737517377174,saint-priest-bramefant,,,
63388,Saint-Priest-des-Champs,0.0,metro,634,63,84,commune-actuelle,0.0,216303883.0,['63640'],726.0,2.74877349128103,45.97181207482728,saint-priest-des-champs,,,
63389,Saint-Quentin-sur-Sauxillanges,0.0,metro,633,63,84,commune-actuelle,0.0,216303891.0,['63490'],109.0,3.415945916855449,45.54518249801656,saint-quentin-sur-sauxillanges,,,
63390,Saint-Quintin-sur-Sioule,0.0,metro,634,63,84,commune-actuelle,0.0,216303909.0,['63440'],387.0,3.069505463286822,46.092556175072005,saint-quintin-sur-sioule,,,
63391,Saint-Rémy-de-Blot,0.0,metro,634,63,84,commune-actuelle,0.0,216303917.0,['63440'],247.0,2.94829236104932,46.07775600711983,saint-remy-de-blot,,,
63392,Saint-Rémy-de-Chargnat,0.0,metro,633,63,84,commune-actuelle,0.0,216303925.0,['63500'],628.0,3.32486342075664,45.509445225988394,saint-remy-de-chargnat,,,
63393,Saint-Rémy-sur-Durolle,0.0,metro,635,63,84,commune-actuelle,0.0,216303933.0,['63550'],1760.0,3.584744799438917,45.89593170690523,saint-remy-sur-durolle,,,
63394,Saint-Romain,0.0,metro,631,63,84,commune-actuelle,0.0,216303941.0,['63660'],197.0,3.895251312658598,45.49261323874478,saint-romain,,,
63395,Saint-Sandoux,0.0,metro,632,63,84,commune-actuelle,0.0,216303958.0,['63450'],996.0,3.108350583695346,45.638201648863884,saint-sandoux,,,
63396,Saint-Saturnin,0.0,metro,632,63,84,commune-actuelle,0.0,216303966.0,['63450'],1167.0,3.074115533987715,45.66416489416516,saint-saturnin,,,
63397,Saint-Sauves-d'Auvergne,0.0,metro,633,63,84,commune-actuelle,0.0,216303974.0,['63950'],1128.0,2.692798278834351,45.6113760006738,saint-sauves-d-auvergne,,,
63398,Saint-Sauveur-la-Sagne,0.0,metro,631,63,84,commune-actuelle,0.0,216303982.0,['63220'],83.0,3.663026274419071,45.39517647899953,saint-sauveur-la-sagne,,,
63399,Saint-Sulpice,0.0,metro,634,63,84,commune-actuelle,0.0,216303990.0,['63760'],85.0,2.619990297237448,45.64665050171796,saint-sulpice,,,
63400,Saint-Sylvestre-Pragoulin,0.0,metro,634,63,84,commune-actuelle,0.0,216304006.0,['63310'],1065.0,3.395453342321423,46.04922959011028,saint-sylvestre-pragoulin,,,
63401,Saint-Victor-la-Rivière,0.0,metro,633,63,84,commune-actuelle,0.0,216304014.0,['63790'],242.0,2.934570374490865,45.5487248844508,saint-victor-la-riviere,,,
63402,Saint-Victor-Montvianeix,0.0,metro,635,63,84,commune-actuelle,0.0,216304022.0,['63550'],264.0,3.611496654125172,45.93818279931644,saint-victor-montvianeix,,,
63403,Saint-Vincent,0.0,metro,633,63,84,commune-actuelle,0.0,216304030.0,['63320'],417.0,3.125768131970092,45.54703255354672,saint-vincent,,,
63404,Saint-Yvoine,0.0,metro,633,63,84,commune-actuelle,0.0,216304048.0,['63500'],555.0,3.225899943894279,45.575015028964415,saint-yvoine,,,
63405,Sallèdes,0.0,metro,632,63,84,commune-actuelle,0.0,216304055.0,['63270'],566.0,3.325820956490017,45.646293404076104,salledes,,,
63406,Sardon,0.0,metro,634,63,84,commune-actuelle,0.0,216304063.0,['63260'],300.0,3.222403369109237,45.963654157656514,sardon,,,
63407,Saulzet-le-Froid,0.0,metro,633,63,84,commune-actuelle,0.0,216304071.0,['63970'],287.0,2.890872382557549,45.630621566051865,saulzet-le-froid,,,
63408,Sauret-Besserve,0.0,metro,634,63,84,commune-actuelle,0.0,216304089.0,['63390'],165.0,2.802561767848062,45.989413351051795,sauret-besserve,,,
63409,Saurier,0.0,metro,633,63,84,commune-actuelle,0.0,216304097.0,['63320'],248.0,3.055822771089354,45.53595111892907,saurier,,,
63410,Sauvagnat,0.0,metro,634,63,84,commune-actuelle,0.0,216304105.0,['63470'],145.0,2.609600348240976,45.75514742875011,sauvagnat,,,
63411,Sauvagnat-Sainte-Marthe,0.0,metro,633,63,84,commune-actuelle,0.0,216304113.0,['63500'],465.0,3.208070527939923,45.58995138631271,sauvagnat-sainte-marthe,,,
63412,Sauvessanges,0.0,metro,631,63,84,commune-actuelle,0.0,216304121.0,['63840'],531.0,3.865272339240838,45.392666351558034,sauvessanges,,,
63413,La Sauvetat,3.0,metro,632,63,84,commune-actuelle,0.0,216304139.0,['63730'],725.0,3.164796244173548,45.6426275976918,la-sauvetat,,,
63414,Sauviat,0.0,metro,635,63,84,commune-actuelle,0.0,216304147.0,['63120'],587.0,3.5570794643253763,45.71905569446734,sauviat,,,
63415,Sauxillanges,0.0,metro,633,63,84,commune-actuelle,0.0,216304154.0,['63490'],1328.0,3.372741842289806,45.56308749658671,sauxillanges,,,
63416,Savennes,0.0,metro,634,63,84,commune-actuelle,0.0,216304162.0,['63750'],96.0,2.497421904069727,45.57972716942805,savennes,,,
63417,Sayat,0.0,metro,634,63,84,commune-actuelle,0.0,216304170.0,['63530'],2519.0,3.033720248867376,45.83918768334939,sayat,,,
63418,Sermentizon,0.0,metro,635,63,84,commune-actuelle,0.0,216304188.0,['63120'],589.0,3.486068624613661,45.76436244266791,sermentizon,,,
63419,Servant,0.0,metro,634,63,84,commune-actuelle,0.0,216304196.0,['63560'],559.0,2.932012910580459,46.13841608667848,servant,,,
63420,Seychalles,0.0,metro,635,63,84,commune-actuelle,0.0,216304204.0,['63190'],787.0,3.33644524270408,45.80647296152319,seychalles,,,
63421,Singles,0.0,metro,633,63,84,commune-actuelle,0.0,216304212.0,['63690'],154.0,2.552821524985793,45.56051234801695,singles,,,
63422,Solignat,0.0,metro,633,63,84,commune-actuelle,0.0,216304220.0,['63500'],520.0,3.185140855044795,45.523413195819046,solignat,,,
63423,Sugères,0.0,metro,633,63,84,commune-actuelle,0.0,216304238.0,['63490'],632.0,3.412254808081975,45.59993725950219,sugeres,,,
63424,Surat,0.0,metro,634,63,84,commune-actuelle,0.0,216304246.0,['63720'],611.0,3.258923076162983,45.940344941495155,surat,,,
63425,Tallende,0.0,metro,632,63,84,commune-actuelle,0.0,216304253.0,['63450'],1565.0,3.133560204787124,45.66207104229806,tallende,,,
63426,Tauves,0.0,metro,633,63,84,commune-actuelle,0.0,216304261.0,['63690'],700.0,2.62744334418452,45.5635563127092,tauves,,,
63427,Teilhède,0.0,metro,634,63,84,commune-actuelle,0.0,216304279.0,['63460'],519.0,3.052802705066115,45.96140372526056,teilhede,,,
63428,Teilhet,0.0,metro,634,63,84,commune-actuelle,0.0,216304287.0,['63560'],283.0,2.8164278003676793,46.10235660270276,teilhet,,,
63429,Ternant-les-Eaux,0.0,metro,633,63,84,commune-actuelle,0.0,216304295.0,['63340'],49.0,3.128710180558357,45.48070781913757,ternant-les-eaux,,,
63430,Thiers,0.0,metro,635,63,84,commune-actuelle,0.0,216304303.0,['63300'],11686.0,3.539607068642182,45.86182021340109,thiers,,,
63431,Thiolières,0.0,metro,631,63,84,commune-actuelle,0.0,216304311.0,['63600'],162.0,3.69333312845313,45.58139053023801,thiolieres,,,
63432,Thuret,0.0,metro,634,63,84,commune-actuelle,0.0,216304329.0,['63260'],924.0,3.26140100559316,45.974098275459816,thuret,,,
63433,Tortebesse,0.0,metro,634,63,84,commune-actuelle,0.0,216304337.0,['63470'],79.0,2.659844213848428,45.72733403616316,tortebesse,,,
63434,Tours-sur-Meymont,0.0,metro,631,63,84,commune-actuelle,0.0,216304345.0,['63590'],538.0,3.576441701212759,45.67340283814876,tours-sur-meymont,,,
63435,Tourzel-Ronzières,0.0,metro,633,63,84,commune-actuelle,0.0,216304352.0,['63320'],202.0,3.118091463346831,45.52065893192033,tourzel-ronzieres,,,
63436,Tralaigues,0.0,metro,634,63,84,commune-actuelle,0.0,216304360.0,['63380'],77.0,2.592762417750099,45.901750811555665,tralaigues,,,
63437,Trémouille-Saint-Loup,0.0,metro,633,63,84,commune-actuelle,0.0,216304378.0,['63810'],144.0,2.5630437053994792,45.485607359697795,tremouille-saint-loup,,,
63438,Trézioux,0.0,metro,632,63,84,commune-actuelle,0.0,216304386.0,['63520'],502.0,3.472827664825527,45.719506729388904,trezioux,,,
63439,Usson,1.0,metro,633,63,84,commune-actuelle,0.0,216304394.0,['63490'],297.0,3.342369119826108,45.527379493755696,usson,,,
63440,Valbeleix,0.0,metro,633,63,84,commune-actuelle,0.0,216304402.0,['63610'],145.0,2.9987953820859903,45.47435318832382,valbeleix,,,
63441,Valcivières,0.0,metro,631,63,84,commune-actuelle,0.0,216304410.0,['63600'],229.0,3.820934571443099,45.60193029617749,valcivieres,,,
63442,Valz-sous-Châteauneuf,0.0,metro,633,63,84,commune-actuelle,0.0,216304428.0,['63580'],53.0,3.42187396190102,45.430637496796024,valz-sous-chateauneuf,,,
63443,Varennes-sur-Morge,0.0,metro,634,63,84,commune-actuelle,0.0,216304436.0,['63720'],432.0,3.1866253106303852,45.939941340984966,varennes-sur-morge,,,
63444,Varennes-sur-Usson,0.0,metro,633,63,84,commune-actuelle,0.0,216304444.0,['63500'],315.0,3.323625845539573,45.53534247626529,varennes-sur-usson,,,
63445,Vassel,0.0,metro,632,63,84,commune-actuelle,0.0,216304451.0,['63910'],295.0,3.31228469627709,45.76076902457098,vassel,,,
63446,Vensat,0.0,metro,634,63,84,commune-actuelle,0.0,216304469.0,['63260'],550.0,3.166331345610315,46.054194250932895,vensat,,,
63447,Vergheas,0.0,metro,634,63,84,commune-actuelle,0.0,216304477.0,['63330'],66.0,2.622432638377344,46.02425483089809,vergheas,,,
63448,Le Vernet-Chaméane,0.0,metro,633,63,84,commune-actuelle,0.0,200085033.0,['63580'],780.0,3.4504259534299973,45.488300258808714,le-vernet-chameane,['63078'],,
63448,Vernet-la-Varenne,0.0,metro,633,63,84,commune-deleguee,,,,,3.4504259534299973,45.488300258808714,vernet-la-varenne,,63448.0,
63449,Le Vernet-Sainte-Marguerite,2.0,metro,633,63,84,commune-actuelle,0.0,216304493.0,['63710'],329.0,2.93903282957451,45.61624812400757,le-vernet-sainte-marguerite,,,
63450,Verneugheol,0.0,metro,634,63,84,commune-actuelle,0.0,216304501.0,['63470'],227.0,2.520274632538813,45.7550108214655,verneugheol,,,
63451,Vernines,0.0,metro,633,63,84,commune-actuelle,0.0,216304519.0,['63210'],427.0,2.8773239782425293,45.66705787630888,vernines,,,
63452,Verrières,0.0,metro,633,63,84,commune-actuelle,0.0,216304527.0,['63320'],74.0,3.035388647946001,45.56834000747744,verrieres,,,
63453,Vertaizon,0.0,metro,632,63,84,commune-actuelle,0.0,216304535.0,['63910'],3442.0,3.284684069405786,45.775415755919234,vertaizon,,,
63454,Vertolaye,0.0,metro,631,63,84,commune-actuelle,0.0,216304543.0,['63480'],551.0,3.738264537665954,45.654025957889765,vertolaye,,,
63455,Veyre-Monton,0.0,metro,632,63,84,commune-actuelle,0.0,216304550.0,['63960'],3698.0,3.164106375765583,45.673191870486626,veyre-monton,,,
63456,Vichel,0.0,metro,633,63,84,commune-actuelle,0.0,216304568.0,['63340'],333.0,3.241051979891927,45.42416337186765,vichel,,,
63457,Vic-le-Comte,0.0,metro,632,63,84,commune-actuelle,0.0,216304576.0,['63270'],5336.0,3.24022137092337,45.64417974014359,vic-le-comte,,,
63458,Villeneuve,0.0,metro,633,63,84,commune-actuelle,0.0,216304584.0,['63340'],139.0,3.188435811737345,45.47816625562501,villeneuve,,,
63459,Villeneuve-les-Cerfs,0.0,metro,634,63,84,commune-actuelle,0.0,216304592.0,['63310'],506.0,3.329394975801567,46.01901506936143,villeneuve-les-cerfs,,,
63460,Villossanges,0.0,metro,634,63,84,commune-actuelle,0.0,216304600.0,['63380'],365.0,2.6451993673133782,45.91883419795049,villossanges,,,
63461,Vinzelles,0.0,metro,635,63,84,commune-actuelle,0.0,216304618.0,['63350'],371.0,3.415029430611694,45.92780367647567,vinzelles,,,
63462,Virlet,0.0,metro,634,63,84,commune-actuelle,0.0,216304626.0,['63330'],268.0,2.702371322527494,46.15445436247841,virlet,,,
63463,Viscomtat,0.0,metro,635,63,84,commune-actuelle,0.0,216304634.0,['63250'],503.0,3.6901946777321633,45.82872382496009,viscomtat,,,
63464,Vitrac,0.0,metro,634,63,84,commune-actuelle,0.0,216304642.0,['63410'],338.0,2.8953206833360823,45.97854616816349,vitrac,,,
63465,Viverols,0.0,metro,631,63,84,commune-actuelle,0.0,216304659.0,['63840'],443.0,3.881338531189548,45.43250700691202,viverols,,,
63466,Vodable,0.0,metro,633,63,84,commune-actuelle,0.0,216304667.0,['63500'],188.0,3.134498512766049,45.5039130117163,vodable,,,
63467,Voingt,0.0,metro,634,63,84,commune-actuelle,0.0,216304675.0,['63620'],57.0,2.541054606948224,45.80626650678887,voingt,,,
63468,Vollore-Montagne,0.0,metro,635,63,84,commune-actuelle,0.0,216304683.0,['63120'],312.0,3.688523007311358,45.782913726424994,vollore-montagne,,,
63469,Vollore-Ville,0.0,metro,635,63,84,commune-actuelle,0.0,216304691.0,['63120'],714.0,3.611184694749344,45.784460654861306,vollore-ville,,,
