codePostal,libelleAcheminement,latitude,longitude,communesCount
78126,AULNAY SUR MAULDRE,48.92832169297489,1.840758837527005,1
78870,BAILLY,48.83689703093732,2.080537627898396,1
78550,BAZAINVILLE,48.79905923120845,1.620241877632804,7
78490,BAZOCHES SUR GUYONNE,48.78613170028666,1.81308407400648,11
78910,BEHOUST,48.85094220610136,1.673936127225911,9
78270,BENNECOURT,49.03326247229768,1.550694687892352,14
78650,BEYNES,48.85240189092286,1.8615862594375752,4
78200,BOINVILLIERS,48.960933741479664,1.64654316178234,12
78390,BOIS D ARCY,48.804625812423865,2.018026705456403,1
78125,LA BOISSIERE ECOLE,48.637939485164345,1.7402601812240102,11
78830,BONNELLES,48.62158483494825,2.006685644789457,2
78380,BOUGIVAL,48.863475476420255,2.137325094260005,1
78980,BREVAL,48.94329695529367,1.5546662065452561,7
78440,BRUEIL EN VEXIN,49.024636013626726,1.7974688313980691,11
78530,BUC,48.77269509262444,2.124872329203346,1
78955,CARRIERES SOUS POISSY,48.94570760564032,2.02866595597729,2
78420,CARRIERES SUR SEINE,48.91164807925076,2.178801668311997,1
78720,LA CELLE LES BORDES,48.68630693167959,1.970228414752088,6
78170,LA CELLE ST CLOUD,48.846880213083764,2.134507067457968,1
78130,CHAPET,48.9787953220975,1.9264744617326062,2
78117,CHATEAUFORT,48.74307333385896,2.106448346202333,2
78400,CHATOU,48.896384962482884,2.153563451078688,1
78450,CHAVENAY,48.83971931368383,1.997537764143162,2
78150,LE CHESNAY ROCQUENCOURT,48.829231676415844,2.11996290993904,3
78460,CHEVREUSE,48.690722427813,2.026325416735368,2
78120,CLAIREFONTAINE EN YVELINES,48.61935088278116,1.8672792120682982,3
78340,LES CLAYES SOUS BOIS,48.818792153941914,1.9836844708054662,1
78310,COIGNIERES,48.76002640099702,1.918796470947373,2
78700,CONFLANS STE HONORINE,49.000035803118934,2.098922043847411,1
78121,CRESPIERES,48.882105891423336,1.920865284541626,1
78290,CROISSY SUR SEINE,48.87831683403197,2.136122783576679,1
78111,DAMMARTIN EN SERVE,48.91103907714578,1.618279459969087,1
78810,DAVRON,48.87190697635634,1.9634438466466542,2
78920,ECQUEVILLY,48.94587913389437,1.9206191811090432,1
78990,ELANCOURT,48.77842186993247,1.961029591010545,1
78680,EPONE,48.94798417130474,1.813343027478093,1
78690,LES ESSARTS LE ROI,48.727055546307916,1.88889463875741,3
78620,L ETANG LA VILLE,48.86734252938367,2.06000638541983,1
78740,EVECQUEMONT,49.01341050736461,1.95835694222697,2
78520,FOLLAINVILLE DENNEMONT,49.01730075815538,1.6917953714663871,4
78330,FONTENAY LE FLEURY,48.817353816888726,2.046622379724235,1
78840,FRENEUSE,49.05891980288854,1.636972848598613,2
78250,GAILLON SUR MONTCIENT,49.01700235908556,1.888965065447838,6
78950,GAMBAIS,48.77950553158483,1.6767632334289881,1
78890,GARANCIERES,48.823549097583715,1.758664021700443,1
78280,GUYANCOURT,48.773084710165186,2.07567337986139,3
78800,HOUILLES,48.92656374591704,2.187223405276566,1
78760,JOUARS PONTCHARTRAIN,48.790588257045336,1.907891413063471,1
78350,JOUY EN JOSAS,48.76397906764685,2.151453573179502,2
78820,JUZIERS,49.00039714176955,1.840683463734051,1
78320,LEVIS ST NOM,48.74059324171628,1.95098706400441,3
78730,LONGVILLIERS,48.564855096008976,1.9521280597958701,5
78430,LOUVECIENNES,48.85924763322804,2.113546002538555,1
78114,MAGNY LES HAMEAUX,48.74101996374048,2.052147418396254,2
78600,MAISONS LAFFITTE,48.93540281881067,2.132410042840928,3
78711,MANTES LA VILLE,48.974813942678935,1.7121790450568841,1
78750,MAREIL MARLY,48.88056843310646,2.076556665108797,1
78124,MAREIL SUR MAULDRE,48.88457550101096,1.863614127421092,2
78160,MARLY LE ROI,48.864997767509585,2.091424306026188,2
78780,MAURECOURT,48.99866977262411,2.052995299493446,1
78670,MEDAN,48.94560018358895,1.991612767566109,2
78970,MEZIERES SUR SEINE,48.95291965867718,1.782864341436931,1
78940,MILLEMONT,48.805219387875574,1.747135992423974,2
78470,MILON LA CHAPELLE,48.717576536639186,2.052946174666725,4
78360,MONTESSON,48.91724715294795,2.139952731697889,1
78180,MONTIGNY LE BRETONNEUX,48.77985767424724,2.029751156016279,1
78630,MORAINVILLIERS,48.92491394697963,1.957464392566613,2
78640,NEAUPHLE LE CHATEAU,48.82024999278921,1.88721313148203,4
78590,NOISY LE ROI,48.83958691977881,2.048553893727581,2
78230,LE PECQ,48.89371023546332,2.105040733528479,1
78370,PLAISIR,48.812528779674395,1.946778264367706,1
78300,POISSY,48.92349523315023,2.027421324640793,2
78560,LE PORT MARLY,48.88048332530005,2.109141190968628,1
78710,ROSNY SUR SEINE,48.99648120863866,1.607576949931645,1
78210,ST CYR L ECOLE,48.806346059284124,2.065571591122453,1
78100,ST GERMAIN EN LAYE,48.93729149798758,2.096218964835511,1
78112,ST GERMAIN EN LAYE,48.93729149798758,2.096218964835511,1
78860,ST NOM LA BRETECHE,48.86315286648935,2.018929074897613,2
78500,SARTROUVILLE,48.93982943433766,2.174443870359142,1
78850,THIVERVAL GRIGNON,48.84410373795603,1.9326284559035551,1
78190,TRAPPES,48.77581165777819,1.994039644301419,1
78510,TRIEL SUR SEINE,48.978375326845594,2.00825472180881,3
78140,VELIZY VILLACOUBLAY,48.783852965819044,2.197350145562705,1
78480,VERNEUIL SUR SEINE,48.98691124259033,1.9628164322784392,1
78540,VERNOUILLET,48.965105075381786,1.9745328349939941,2
78000,VERSAILLES,48.802319053133246,2.11742291765849,1
78110,LE VESINET,48.89355565739895,2.130134017743316,1
78220,VIROFLAY,48.80266990902138,2.171321046739275,1
78960,VOISINS LE BRETONNEUX,48.7588465788556,2.048462139894696,1
79240,L ABSIE,46.64439101743693,-0.553793162924993,8
79200,ADILLY,46.670049855362016,-0.23761190918628602,12
79230,AIFFRES,46.24541933570993,-0.36567178060194405,8
79600,AIRVAULT,46.82216030635819,-0.14135944741273201,17
79130,ALLONNE,46.61196786811539,-0.42878283275737705,7
79350,AMAILLOUX,46.776026114299185,-0.352435853153419,4
79210,AMURE,46.22881342781741,-0.641775946996883,9
79160,ARDIN,46.491149769778765,-0.5516489333584781,11
79150,ARGENTONNAY,46.98535001481583,-0.4472729607356,13
79300,ARGENTONNAY,46.86410932426532,-0.470000781690933,12
79290,LORETZ D ARGENTON,47.055840041760916,-0.27909946155686904,8
79170,ASNIERES EN POITOU,46.122579362596696,-0.26093878201534504,18
79110,AUBIGNE,46.094279567888094,-0.07396751999019201,18
79390,AUBIGNY,46.71085856651458,-0.07499839986050501,7
79400,AUGE,46.43124619798123,-0.22207693513464702,8
79800,AVON,46.37301721037374,-0.096430428957592,10
79420,BEAULIEU SOUS PARTHENAY,46.54738897339612,-0.177931306805403,7
79370,BEAUSSAIS VITRE,46.274925300009386,-0.23261862872750802,12
79360,BEAUVOIR SUR NIORT,46.16816636032666,-0.47270492452876706,15
79000,BESSINES,46.32928368261472,-0.473489782757785,7
79310,LA BOISSIERE EN GATINE,46.547361229924554,-0.317485210130167,7
79260,LA CRECHE,46.3663543417808,-0.286351146380525,4
79140,BRETIGNOLLES,46.85249273311447,-0.6624801290051201,6
79500,FONTIVILLIE,46.20643620479924,-0.12567181200809402,12
79220,CHAMPDENIERS,46.47920437338236,-0.409538226510052,13
79320,CHANTELOUP,46.71952930559384,-0.5713435016189641,5
79190,LA CHAPELLE POUILLOUX,46.13485667595979,0.07689073013617001,12
79430,LA CHAPELLE ST LAURENT,46.73231263091483,-0.466004919195929,1
79700,MAULEON,46.93727868692979,-0.749850620069555,10
79180,CHAURAY,46.35165928823409,-0.381134692042681,1
79120,CHENAY,46.27520386107956,0.026923101321753,10
79410,CHERVEUX,46.39309208706271,-0.43444740856393005,5
79510,COULON,46.33726758380758,-0.584770831419355,1
79330,COULONGES THOUARSAIS,46.888530240700064,-0.290837376129082,7
79440,COURLAY,46.782404647656,-0.578074130725108,1
79340,LES CHATELIERS,46.5062612012694,-0.081677894503471,7
79270,EPANNES,46.25119042025724,-0.5665825254570921,7
79450,FENERY,46.670986576407195,-0.353894055008085,2
79380,LA FORET SUR SEVRE,46.753972333641165,-0.6464613251186471,6
79100,LOUZY,46.96940050724608,-0.162019046297619,21
79460,MAGNE,46.309913325163684,-0.5582882856858781,1
79250,NUEIL LES AUBIERS,46.94056442132208,-0.596448823750871,2
80100,ABBEVILLE,50.10844423305626,1.832112275065501,1
80320,ABLAINCOURT PRESSOIR,49.81818733488865,2.826387922939786,12
80560,ACHEUX EN AMIENOIS,50.08094467182019,2.521430301670969,25
80210,ACHEUX EN VIMEU,50.07083708123181,1.648233241083114,10
80370,AGENVILLE,50.16414196328608,2.137795177341811,22
80150,AGENVILLERS,50.23419582773759,1.927137296384988,27
80690,AILLY LE HAUT CLOCHER,50.07337986889233,2.022464190086478,7
80250,AILLY SUR NOYE,49.72026895743542,2.376393058702447,20
80470,AILLY SUR SOMME,49.91822708768101,2.202948794013244,7
80270,AIRAINES,49.943205467866036,1.922147361858503,14
80240,AIZECOURT LE BAS,49.95474913189285,3.072950858489849,19
80200,AIZECOURT LE HAUT,49.89624181925084,2.931166557332582,38
80300,ALBERT,50.02157250361092,2.662003510322882,36
80130,ALLENAY,50.08756649848827,1.514491756919208,5
80260,ALLONVILLE,49.992508469653124,2.360359947193357,24
80000,AMIENS,49.90039915136097,2.2896937877024692,1
80080,AMIENS,49.90039915136097,2.2896937877024692,1
80090,AMIENS,49.90039915136097,2.2896937877024692,1
80140,ANDAINVILLE,49.93971126661024,1.758401549156562,41
80700,ANDECHY,49.70836604552818,2.774985720008512,32
80120,ARGOULES,50.29837719947166,1.7103005369948912,15
80820,ARREST,50.12907643934191,1.619228926286252,1
80910,ARVILLERS,49.738634088033095,2.657390009078413,2
80500,ASSAINVILLERS,49.66539717882572,2.585555869310488,32
80110,AUBERCOURT,49.778828481033344,2.5103575441812382,18
80800,AUBIGNY,49.900894844711395,2.534843578117467,28
80460,AULT,50.08711342626505,1.469396847363879,4
80640,AUMONT,49.85228624877653,1.909041186799337,12
80600,AUTHEUX,50.16449424438931,2.325205509258578,21
80480,BACOUEL SUR SELLE,49.853752178361184,2.220373538478931,7
80490,BAILLEUL,49.99897380208043,1.853241395831821,9
80170,BAYONVILLERS,49.801058533121854,2.688208555273124,14
80430,BEAUCAMPS LE JEUNE,49.843523902226394,1.7821882323619351,15
80770,BEAUCHAMPS,50.01877333462929,1.52347494760882,1
80630,BEAUVAL,50.1082170563103,2.328709197906714,1
80870,BEHEN,50.06345363489695,1.74260657511661,3
80132,BELLANCOURT,50.12138653465223,1.819662813439065,19
80160,BELLEUSE,49.75106302563183,2.162648660487666,26
80310,BELLOY SUR SOMME,49.955147583290405,2.098747278842178,14
80290,BERGICOURT,49.771565122737066,1.950382301574636,39
80620,BERNEUIL,50.09611977814943,2.100913812503504,10
80850,BERTEAUCOURT LES DAMES,50.04218390920786,2.157449422514753,1
80190,BETHENCOURT SUR SOMME,49.77612195286821,2.919461893921414,20
80610,BETTENCOURT ST OUEN,50.02604662637272,2.12673663842171,2
80440,BLANGY TRONVILLE,49.82851621087647,2.405284309679592,8
80230,BOISMONT,50.15023782619401,1.605784043716932,8
80670,BONNEVILLE,50.06232485062669,2.224530206892704,8
80830,BOUCHON,50.033154232512956,2.032703545179569,2
80540,BOUGAINVILLE,49.87590897149561,2.074681937577518,16
80220,BOUILLANCOURT EN SERY,49.995905315908274,1.5884921657204851,8
80580,BRAY LES MAREUIL,50.05652554756011,1.882409773850217,6
80340,BRAY SUR SOMME,49.91434056773962,2.738765655865516,15
80400,BREUIL,49.75663052727207,3.017173146848197,19
80135,BUSSUS LES YAUCOURT,50.132822199821014,1.9848675215125822,7
80330,CAGNY,49.86146486011627,2.347593531603886,2
80450,CAMON,49.89766858440278,2.3788619860033102,2
80750,CANDAS,50.1088796418172,2.25782904684598,2
80410,CAYEUX SUR MER,50.17674571960884,1.515711877234015,1
80510,COCQUEREL,50.03362694195027,1.9683625970126721,4
80360,COMBLES,50.016174315779665,2.875947589849959,18
80890,CONDE FOLIE,50.00334579385439,2.022105535947629,1
80550,LE CROTOY,50.24393228757317,1.6238573474230271,1
80570,DARGNIES,50.03773902296477,1.540832182964224,2
80980,DOMPIERRE BECQUINCOURT,49.910586447790585,2.806179012881552,1
80740,EPEHY,49.99378504010727,3.149463381763646,2
80420,FLIXECOURT,50.02518021353165,2.084743253621996,2
80131,FRAMERVILLE RAINECOURT,49.8524273037932,2.698641482576491,3
80390,FRESSENNEVILLE,50.0780299535081,1.577528440233308,2
80680,GRATTEPANCHE,49.81223736899379,2.29501780063762,5
80134,HANGEST EN SANTERRE,49.751399345313786,2.6022480935905032,1
80122,HEUDICOURT,50.02686673543535,3.090186799790106,1
80520,MENESLIES,50.060728431958886,1.518283761482503,3
80350,MERS LES BAINS,50.07058574215598,1.404952007381349,1
80860,NOUVION,50.20745344719575,1.737203700716967,3
80115,PONT NOYELLES,49.93994171773504,2.433255697908568,2
80118,LE QUESNEL,49.781991268891275,2.623930632064368,1
80710,QUEVAUVILLERS,49.815899936428174,2.074310037623609,1
80136,RIVERY,49.91041782653096,2.339263339217326,1
80970,SAILLY FLIBEAUCOURT,50.17924634460877,1.770005725759261,1
80960,ST BLIMONT,50.121051403213286,1.56488844966778,1
80780,ST LEGER LES DOMART,50.056152451156976,2.141065653761667,1
80880,ST QUENTIN LA MOTTE CROIX BAILLY,50.07350092029722,1.452999106375471,1
80650,VIGNACOURT,50.00844698705446,2.186822611179713,1
81470,AGUTS,43.56242821436709,1.8946967206000012,11
81200,AIGUEFONDE,43.496013824048504,2.344686397995764,4
81250,ALBAN,43.88530285274138,2.488948309634007,6
81000,ALBI,43.926088185596946,2.14734031540935,1
81240,ALBINE,43.48807986733635,2.521217323384442,8
81140,ALOS,44.02246495046416,1.816812717547986,16
81190,ALMAYRAC,44.12019862690177,2.189621641214914,13
81170,AMARENS,44.07641691168079,1.9296873635774752,23
81430,AMBIALET,43.90552654321262,2.324866620228632,6
81500,AMBRES,43.677402905217505,1.7982773649318071,22
81350,ANDOUQUE,43.99917770195167,2.278631857870398,8
81260,ANGLES,43.63042463921661,2.5250352230122672,11
81700,APPELLE,43.54402635300814,2.001487996055994,10
81110,ARFONS,43.4855369078938,2.13928542947006,8
81360,ARIFAT,43.750061936904075,2.3376222463226792,2
81160,ARTHES,43.95172090698303,2.225308397290328,2
81340,ASSAC,44.00543376656424,2.416759366517788,14
81600,AUSSAC,43.88712779957113,1.9510809505916962,10
81320,BARRE,43.70286703598392,2.805659788090933,4
81630,BEAUVAIS SUR TESCOU,43.912682447762265,1.612176208372066,8
81540,BELLESERRE,43.45016108633966,2.074521756534523,5
81150,BERNAC,43.93413446699076,2.031725317837121,12
81400,BLAYE LES MINES,44.04328586482154,2.147137808208011,5
81490,BOISSEZON,43.586647181459796,2.379577586728666,3
81660,BOUT DU PONT DE LARN,43.52379374693256,2.394385638412391,3
81390,BRIATEXTE,43.75661345706541,1.9005259236564112,3
81440,BROUSSE,43.71748387665629,2.131100838541912,10
81100,BURLATS,43.638843143067014,2.2571427577449192,3
81300,BUSQUE,43.765340784138026,2.00263734001322,6
81130,CAGNAC LES MINES,44.00694381711,2.07390601214104,5
81990,CAMBON D ALBI,43.89760788602395,2.172112302038793,7
81580,CAMBOUNET SUR LE SOR,43.564130083410134,2.124417107132473,2
81570,CARBES,43.6248321190021,2.118924282134685,5
81640,COMBEFA,44.079453128401745,2.063489366149384,6
81800,COUFOULEUX,43.82234481382124,1.692375642803388,6
81220,DAMIATTE,43.64518010046173,1.980755047633548,9
81120,DENAT,43.8203271590363,2.216797910067301,18
81290,ESCOUSSENS,43.51777486767869,2.218344254340724,4
81530,LACAPELLE ESCROUX,43.764240599553155,2.597607709365824,6
81450,LE GARRIC,44.00368536825504,2.174020072667541,1
81270,LABASTIDE ROUAIROUX,43.48315092654574,2.635926307938229,1
81230,LACAUNE,43.69738896937713,2.688599103833332,1
81330,LACAZE,43.751706479201864,2.45061395021035,4
81210,LACROUZETTE,43.67986856013082,2.271266895962823,5
81090,LAGARRIGUE,43.57453561227476,2.297782342152837,2
81380,LESCURE D ALBIGEOIS,43.96553343504416,2.182125393151854,1
81310,LISLE SUR TARN,43.83900799962522,1.838456270528303,3
81710,NAVES,43.57429422778899,2.194908931947019,2
81370,ST SULPICE LA POINTE,43.75928041455857,1.686595380968962,1
82290,ALBEFEUILLE LAGARDE,44.04361271693809,1.253516551477075,6
82350,ALBIAS,44.0814644250708,1.448952066398289,1
82210,ANGEVILLE,44.01106487886215,1.006734120386456,8
82120,ASQUES,43.96556594968581,0.880853265811093,14
82600,AUCAMVILLE,43.85137699282816,1.158784834961176,8
82500,AUTERIVE,43.864256521962176,0.9803173218272561,18
82220,AUTY,44.18835865261222,1.355437983160113,5
82340,AUVILLAR,44.06213634083658,0.8617055946897451,9
82100,LES BARTHES,44.01045735395923,1.115543731764687,9
82150,BELVEZE,44.33208756492892,0.964376634624245,6
82170,BESSENS,43.8589661271239,1.290957751465647,7
82800,BIOULE,44.06253327349955,1.593185084538783,6
82200,BOUDOU,44.12234986312695,1.066769335955319,5
82110,BOULOC EN QUERCY,44.25402201953426,1.15593310606444,9
82190,BOURG DE VISA,44.24579084093198,1.000346949729882,7
82700,BOURRET,43.955782680584434,1.201786816080423,7
82710,BRESSOLS,43.954439573927196,1.316466563862093,1
82370,CAMPSAS,43.91753981768061,1.410571417094871,9
82160,CASTANET,44.26886043809447,1.7984082336465042,9
82400,CASTELSAGRAT,44.135488574903185,0.9267882454510201,12
82300,CAUSSADE,44.15700789022647,1.545344260934788,4
82440,CAYRAC,44.12492832428884,1.456853355371618,3
82240,CAYRIECH,44.224914670447745,1.619127228021417,7
82140,CAZALS,44.14113470383961,1.7489642185271361,3
82390,DURFORT LACAPELETTE,44.183059455197906,1.141563691700723,1
82230,GENEBRIERES,43.978489881445924,1.513742986404382,5
82330,GINALS,44.18750781311895,1.88040304419928,3
82130,L HONOR DE COS,44.105674873839924,1.314604071589921,6
82250,LAGUEPIE,44.16299262301292,1.958228658133512,1
82360,LAMAGISTERE,44.13216587284167,0.821380504110166,1
82270,MONTALZAT,44.22554742892961,1.468795597366931,3
82000,MONTAUBAN,44.02227877551422,1.3641036455522921,1
82410,ST ETIENNE DE TULMONT,44.044460129677304,1.458055228811105,1
83600,LES ADRETS DE L ESTEREL,43.513617579137154,6.761367132222602,3
83630,AIGUINES,43.691145403867154,6.192969539612886,9
83111,AMPUS,43.62865286966437,6.372429093253963,1
83460,LES ARCS,43.455916057221316,6.460076299840109,2
83560,ARTIGUES,43.63377581002162,5.84857306184705,8
83150,BANDOL,43.147762760648696,5.747570373118523,1
83840,BARGEME,43.74903148325132,6.558070853827047,9
83830,BARGEMON,43.591375710407384,6.55013663801197,4
83670,BARJOLS,43.57755224358073,6.028101178643644,7
83330,LE BEAUSSET,43.21864489167008,5.788922300780003,7
83210,BELGENTIER,43.19662882511076,6.02148956569794,5
83890,BESSE SUR ISSOLE,43.33994944778143,6.177922820898028,1
83230,BORMES LES MIMOSAS,43.16223837896527,6.3493551587204164,1
83149,BRAS,43.470417463188525,5.958299069353357,1
83170,BRIGNOLES,43.39676752597242,6.020790476171329,6
83119,BRUE AURIAC,43.52753590429747,5.936976310078124,1
83340,CABASSE,43.38723314671919,6.296635296644992,6
83740,LA CADIERE D AZUR,43.20347539238625,5.725023217730502,2
83440,CALLIAN,43.61875992736269,6.713612686554665,9
83570,CARCES,43.49408100905522,6.14995123706105,5
83660,CARNOULES,43.294424669247135,6.196852419681465,1
83320,CARQUEIRANNE,43.096847238037526,6.071662380885743,1
83240,CAVALAIRE SUR MER,43.18196043444707,6.52091750283089,1
83300,CHATEAUDOUBLE,43.594511841692224,6.442162457744275,3
83310,COGOLIN,43.25695404556052,6.516159529299223,4
83610,COLLOBRIERES,43.241422590576754,6.339464769385114,1
83260,LA CRAU,43.16356072586348,6.092993885222466,2
83420,LA CROIX VALMER,43.19556444937868,6.585836367319656,1
83390,CUERS,43.250750079796525,6.132276443370388,3
83780,FLAYOSC,43.542254737506234,6.363004384783311,1
83136,FORCALQUEIRET,43.320762310385035,6.026618088591165,8
83370,FREJUS,43.47195517489294,6.763690927256785,1
83130,LA GARDE,43.12690464488045,6.019622930548987,1
83680,LA GARDE FREINET,43.32366243132388,6.46716420840049,1
83580,GASSIN,43.2395940910625,6.585845456067424,1
83590,GONFARON,43.32049914955554,6.300351040108211,1
83400,HYERES,43.101711030551606,6.189741846541929,10
83980,LE LAVANDOU,43.166160887964466,6.412844083966906,2
83250,LA LONDE LES MAURES,43.168940092290285,6.242554308472073,1
83510,LORGUES,43.496571388470215,6.32421999146025,2
83131,MONTFERRAT,43.63624075015375,6.478722489543995,1
83920,LA MOTTE,43.50774609086363,6.5510416417103094,1
83490,LE MUY,43.468758284329354,6.577012858580539,1
83860,NANS LES PINS,43.37892645025386,5.785182638001712,1
83470,OLLIERES,43.48512125477815,5.8355219036473045,4
83190,OLLIOULES,43.13906256654172,5.854119777485824,1
83790,PIGNANS,43.296852225875625,6.253865249349514,1
83640,PLAN D AUPS STE BAUME,43.355970443744994,5.728328334381675,2
83120,LE PLAN DE LA TOUR,43.34755053881148,6.579653111278231,2
83910,POURRIERES,43.49418768714207,5.746754352528976,1
83220,LE PRADET,43.10014571627644,6.028098599888044,1
83480,PUGET SUR ARGENS,43.47188648724648,6.68616473039809,1
83350,RAMATUELLE,43.21859170361248,6.637268614291447,1
83200,LE REVEST LES EAUX,43.15950118732951,5.938842714699266,2
83380,ROQUEBRUNE SUR ARGENS,43.428503207225,6.651889849817184,1
83520,ROQUEBRUNE SUR ARGENS,43.428503207225,6.651889849817184,1
83270,ST CYR SUR MER,43.17258442388362,5.7089313319772454,4
83530,ST RAPHAEL,43.45757519112153,6.847410008455688,4
83700,ST RAPHAEL,43.45757519112153,6.847410008455688,2
83990,ST TROPEZ,43.262433192980254,6.663394115436333,1
83690,SALERNES,43.57136909916419,6.247287512651347,4
83110,SANARY SUR MER,43.13881775387613,5.795692886699583,1
83500,LA SEYNE SUR MER,43.089217878938335,5.870853547420329,3
83870,SIGNES,43.277705164551456,5.857149532041441,1
83140,SIX FOURS LES PLAGES,43.08645934547448,5.827534906209874,3
83000,TOULON,43.13647975822486,5.932635213837066,1
83100,TOULON,43.13647975822486,5.932635213837066,1
83720,TRANS EN PROVENCE,43.50208330972901,6.489138435650207,1
83143,LE VAL,43.445607062448616,6.051089792869185,1
83160,LA VALETTE DU VAR,43.15025524766377,5.991852324814985,1
83550,VIDAUBAN,43.401385340472345,6.449164588494667,1
83820,RAYOL CANADEL SUR MER,43.164207261584075,6.47521947076887,2
83430,ST MANDRIER SUR MER,43.07585098268755,5.927079598464639,1
84210,ALTHEN DES PALUDS,43.99086686097805,5.084118263367223,6
84240,ANSOUIS,43.7729290972695,5.549973771554592,9
84400,APT,43.89162386534322,5.442886713690835,10
84810,AUBIGNAN,44.097611271656945,5.032169368775539,1
84390,AUREL,44.12034454362399,5.386856865221908,8
84000,AVIGNON,43.935548205716564,4.84092104963487,1
84140,AVIGNON,43.935548205716564,4.84092104963487,1
84330,LE BARROUX,44.11769188705212,5.111029871403836,5
84120,LA BASTIDONNE,43.70581381397972,5.609204517810913,4
84190,BEAUMES DE VENISE,44.15111153730506,5.033455268702333,6
84220,BEAUMETTES,43.90967830040401,5.235079345989506,9
84340,BEAUMONT DU VENTOUX,44.19781248130681,5.165582238428823,3
84370,BEDARRIDES,44.04799517482324,4.907952288698093,1
84410,BEDOIN,44.11802047370571,5.21687184895523,3
84570,BLAUVAC,44.041021120178016,5.222665115336538,5
84500,BOLLENE,44.28807175290666,4.7524773727978,1
84480,BONNIEUX,43.82484361976227,5.318486940536314,3
84110,BUISSON,44.246613597932246,5.05869005694402,12
84160,CADENET,43.76294696042761,5.387308683634973,5
84860,CADEROUSSE,44.11025381424866,4.74388814655978,1
84290,CAIRANNE,44.23893536802926,4.907464552244351,4
84850,CAMARET SUR AIGUES,44.17458611348401,4.896169871354597,2
84200,CARPENTRAS,44.05938546816118,5.061424274233579,1
84750,CASENEUVE,43.88241742696118,5.519868753967636,3
84510,CAUMONT SUR DURANCE,43.891730856683324,4.956059867518028,1
84300,CAVAILLON,43.84417081135473,5.055554690765332,3
84470,CHATEAUNEUF DE GADAGNE,43.928074641634964,4.942553659800459,1
84230,CHATEAUNEUF DU PAPE,44.05998760336774,4.827290839943393,1
84460,CHEVAL BLANC,43.78864380699376,5.124238166243498,1
84350,COURTHEZON,44.08676181306568,4.882089133187088,1
84320,ENTRAIGUES SUR LA SORGUE,43.99553434876845,4.932729675733047,1
84600,GRILLON,44.37564143456431,4.943904079722618,3
84800,L ISLE SUR LA SORGUE,43.91644658514035,5.103539298519315,4
84450,JONQUERETTES,43.956224476646995,4.942396449164999,2
84150,JONQUIERES,44.15441367725546,4.932418015692942,2
84840,LAMOTTE DU RHONE,44.291499746520614,4.677562246283012,2
84360,LAURIS,43.76482970841593,5.253537144275739,3
84870,LORIOL DU COMTAT,44.07550455457857,5.005060368203835,1
84660,MAUBEC,43.84196782921546,5.137183709795867,1
84380,MAZAN,44.054653414699196,5.130357224771692,1
84560,MENERBES,43.82410797018073,5.221001715282374,1
84430,MONDRAGON,44.243347728667096,4.724648818461422,1
84170,MONTEUX,44.033886147784834,4.98474616328553,1
84310,MORIERES LES AVIGNON,43.93359914817331,4.908562507854345,1
84550,MORNAS,44.203932157241574,4.739938448444485,1
84580,OPPEDE,43.83148082983982,5.169985857597348,1
84100,ORANGE,44.172305055971414,4.80606436390442,2
84420,PIOLENC,44.177764670271905,4.766008392604324,1
84130,LE PONTET,43.96854847782899,4.865223723435899,1
84440,ROBION,43.851742949482656,5.11015984649462,1
84760,ST MARTIN DE LA BRASQUE,43.76418849820279,5.53940788010672,1
84490,ST SATURNIN LES APT,43.95913927774929,5.373169062386385,1
84260,SARRIANS,44.09940678701397,4.9573173126486365,1
84830,SERIGNAN DU COMTAT,44.193959049201524,4.847582697621409,1
84700,SORGUES,44.01496206160105,4.86691209536889,1
84250,LE THOR,43.928300947161276,4.9930865922643655,1
84270,VEDENE,43.9710960076609,4.902932599840827,1
84740,VELLERON,43.961457022140074,5.028144765095797,1
84530,VILLELAURE,43.70736830620405,5.431029352216294,1
84820,VISAN,44.32687519158465,4.944215171379972,1
85460,L AIGUILLON LA PRESQU ILE,46.31216899235438,-1.289594358281874,2
85220,L AIGUILLON SUR VIE,46.70184545462683,-1.793314053215794,9
85190,AIZENAY,46.72152486804542,-1.598053919105399,5
85750,ANGLES,46.38727117126349,-1.400657871198935,1
85120,ANTIGNY,46.6317264849268,-0.7223077602904471,10
85430,AUBIGNY LES CLOUZEAUX,46.59050921437886,-1.48033305240093,4
85200,AUCHAY SUR VENDEE,46.46432508901008,-0.8091730085582961,15
85440,AVRILLE,46.48852047614761,-1.571137078557489,6
85630,BARBATRE,46.9321001558292,-2.166862327699192,1
85550,LA BARRE DE MONTS,46.87304755900596,-2.101786535167129,2
85130,BAZOGES EN PAILLERS,46.9631148616453,-1.0735098097478981,7
85390,BAZOGES EN PAREDS,46.674701643629206,-0.8563507098664691,7
85170,BEAUFOU,46.80223181837022,-1.443004020117995,7
85500,BEAUREPAIRE,46.880984653679675,-1.036104016399746,5
85230,BEAUVOIR SUR MER,46.92496226509453,-2.016399824888889,4
85490,BENET,46.3690183045185,-0.6138519124345151,3
85560,LE BERNARD,46.42842171961057,-1.458675483195798,2
85320,BESSAY,46.534279935339065,-1.21899351498701,13
85710,BOIS DE CENE,46.920817513169595,-1.882211129086208,3
85600,LA BOISSIERE DE MONTAIGU,46.97172217131782,-1.276092577676786,7
